Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,Duration
9495,We should do something. Whistle.,Phoebe,joy,positive,946,8,1,11,2023-05-02 00:00:27.318,2023-05-02 00:00:28.870,1.552
9496,We are not going to whistle.,Monica,anger,negative,946,9,1,11,2023-05-02 00:00:28.870,2023-05-02 00:00:30.007,1.137
9497,"Come on, do it.",Phoebe,neutral,neutral,946,10,1,11,2023-05-02 00:00:30.113,2023-05-02 00:00:30.739,0.626
9498,No!,Monica,anger,negative,946,11,1,11,2023-05-02 00:00:30.739,2023-05-02 00:00:31.091,0.35200000000000004
9499,Do it!,Phoebe,joy,positive,946,12,1,11,2023-05-02 00:00:31.091,2023-05-02 00:00:31.300,0.20900000000000002
9500,No!,Monica,anger,negative,946,13,1,11,2023-05-02 00:00:31.300,2023-05-02 00:00:31.440,0.14
9501,Do it do it do it!,Phoebe,joy,positive,946,14,1,11,2023-05-02 00:00:31.489,2023-05-02 00:00:32.449,0.9600000000000001
9502,Woo-woo!,Monica,joy,positive,946,15,1,11,2023-05-02 00:00:32.449,2023-05-02 00:00:33.556,1.107
9503,I can't believe you did that!,Phoebe,surprise,negative,946,16,1,11,2023-05-02 00:00:38.955,2023-05-02 00:00:41.331,2.3760000000000003
9504,"Hi! Umm, Im Monica Geller, Im the chef at Alessandros.",Monica,neutral,neutral,947,0,8,21,2023-05-02 00:08:35.224,2023-05-02 00:08:38.227,3.003
9505,Still?,The Food Critic,surprise,negative,947,1,8,21,2023-05-02 00:08:38.393,2023-05-02 00:08:40.479,2.0860000000000003
9507,I dont see any reason why I would do that to myself again.,The Food Critic,joy,positive,947,3,8,21,2023-05-02 00:08:46.443,2023-05-02 00:08:49.404,2.9610000000000003
9508,"Either eat it, or be in it.",Joey,anger,negative,947,4,8,21,2023-05-02 00:08:49.571,2023-05-02 00:08:52.282,2.7110000000000003
9509,"Spoon?  So, what do you think?",Monica,joy,positive,947,5,8,21,2023-05-02 00:08:59.706,2023-05-02 00:09:02.292,2.5860000000000003
9513,I can.,Monica,neutral,neutral,947,9,8,21,2023-05-02 00:09:28.902,2023-05-02 00:09:29.664,0.762
9514,"Okay, go ahead.",The Cooking Teacher,neutral,neutral,947,10,8,21,2023-05-02 00:09:29.664,2023-05-02 00:09:31.124,1.4600000000000002
9516,"Thats very good, whats your name?",The Cooking Teacher,neutral,neutral,947,12,8,21,2023-05-02 00:09:40.080,2023-05-02 00:09:42.352,2.2720000000000002
9517,Monica.,Monica,neutral,neutral,947,13,8,21,2023-05-02 00:09:42.352,2023-05-02 00:09:42.918,0.5660000000000001
9518,"Monica, you go to the head of the class.",The Cooking Teacher,neutral,neutral,947,14,8,21,2023-05-02 00:09:43.041,2023-05-02 00:09:45.002,1.961
9519,Okay.,Monica,joy,positive,947,15,8,21,2023-05-02 00:09:45.002,2023-05-02 00:09:47.088,2.0860000000000003
9522,Human spleeeen.,Phoebe,neutral,neutral,948,2,9,19,2023-05-02 00:06:33.352,2023-05-02 00:06:37.231,3.8790000000000004
9523,Olé!,Phoebe,joy,positive,948,3,9,19,2023-05-02 00:06:37.398,2023-05-02 00:06:38.607,1.209
9524,What are you doing here!,Monica,surprise,positive,948,4,9,19,2023-05-02 00:06:40.734,2023-05-02 00:06:42.164,1.4300000000000002
9525,"Well, you said that you had customers lined up in the street,    so I am here to entertain!",Phoebe,joy,positive,948,5,9,19,2023-05-02 00:06:42.361,2023-05-02 00:06:46.365,4.0040000000000004
9526,Great!,Monica,joy,positive,948,6,9,19,2023-05-02 00:06:46.532,2023-05-02 00:06:47.094,0.562
9527,Yeah!,Phoebe,joy,positive,948,7,9,19,2023-05-02 00:06:47.094,2023-05-02 00:06:49.370,2.2760000000000002
9529,"Yeah, ""You suck"" and ""shut up and go home"".",Phoebe,joy,positive,948,9,9,19,2023-05-02 00:06:54.248,2023-05-02 00:06:58.710,4.462000000000001
9530,Listen Phoebe...,Monica,joy,positive,948,10,9,19,2023-05-02 00:07:00.546,2023-05-02 00:07:01.589,1.0430000000000001
9531,Yeah.,Phoebe,neutral,neutral,948,11,9,19,2023-05-02 00:07:01.589,2023-05-02 00:07:02.063,0.47400000000000003
9533,But what?,Phoebe,neutral,neutral,948,13,9,19,2023-05-02 00:07:05.217,2023-05-02 00:07:08.095,2.878
9534,This is kind of a classy place.,Monica,neutral,neutral,948,14,9,19,2023-05-02 00:07:08.262,2023-05-02 00:07:13.183,4.921
9535,"Ok, say no more.",Phoebe,neutral,neutral,948,15,9,19,2023-05-02 00:07:13.600,2023-05-02 00:07:14.893,1.2930000000000001
9537,"Well, I've brought some books. We could read.",Rachel,neutral,neutral,949,1,9,23,2023-05-02 00:18:04.458,2023-05-02 00:18:07.168,2.71
9538,"Hey, it hasn't come to that yet.",Joey,joy,positive,949,2,9,23,2023-05-02 00:18:07.336,2023-05-02 00:18:09.295,1.959
9539,Hey hey hey! Don't mind if I do!,Joey,joy,positive,949,3,9,23,2023-05-02 00:18:10.672,2023-05-02 00:18:12.632,1.9600000000000002
9540,"I'm sorry sir, these are for the pharmaceutical convention",Waiter,neutral,neutral,949,4,9,23,2023-05-02 00:18:12.800,2023-05-02 00:18:16.260,3.4600000000000004
9541,"Hey Rach, do you feel like going to a convention?",Joey,neutral,neutral,949,5,9,23,2023-05-02 00:18:18.806,2023-05-02 00:18:21.015,2.209
9542,We can't. We're not pharmacists!,Rachel,sadness,negative,949,6,9,23,2023-05-02 00:18:21.517,2023-05-02 00:18:24.894,3.3770000000000002
9543,"I know we're not, but  Frank Medeio and...  Eva Trorro... womba...",Joey,neutral,neutral,949,7,9,23,2023-05-02 00:18:25.062,2023-05-02 00:18:29.315,4.253
9544,Kate Miller?,Rachel,neutral,neutral,949,8,9,23,2023-05-02 00:18:34.196,2023-05-02 00:18:35.197,1.0010000000000001
9545,Kate Miller it is.,Joey,neutral,neutral,949,9,9,23,2023-05-02 00:18:35.197,2023-05-02 00:18:37.309,2.112
9546,And... that's the most sex I'm gonna have this weekend.,Rachel,joy,positive,949,10,9,23,2023-05-02 00:18:39.952,2023-05-02 00:18:43.830,3.878
9547,In that case should I make sure it's on real good?,Joey,neutral,neutral,949,11,9,23,2023-05-02 00:18:43.997,2023-05-02 00:18:47.667,3.6700000000000004
9548,Thank you.,Rachel,neutral,neutral,949,12,9,23,2023-05-02 00:18:53.590,2023-05-02 00:18:55.341,1.7510000000000001
9549,Oh my God!,Chandler,surprise,negative,950,0,5,11,2023-05-02 00:17:56.283,2023-05-02 00:17:58.326,2.043
9550,"We heard about your pants, I'm so sorry.",Monica,sadness,negative,950,1,5,11,2023-05-02 00:17:59.620,2023-05-02 00:18:02.538,2.918
9551,This year was supposed to be great!,Ross,anger,negative,950,2,5,11,2023-05-02 00:18:02.706,2023-05-02 00:18:05.458,2.7520000000000002
9553,"No. No, you're not a loser.",All,sadness,negative,950,4,5,11,2023-05-02 00:18:13.675,2023-05-02 00:18:16.302,2.6270000000000002
9554,Look at me!,Ross,anger,negative,950,5,5,11,2023-05-02 00:18:16.512,2023-05-02 00:18:18.429,1.917
9556,"Oh, be-because of the leather pants.",Ross,sadness,negative,950,7,5,11,2023-05-02 00:18:34.696,2023-05-02 00:18:38.616,3.9200000000000004
9557,"See? Ben doesn't think you're a loser, he thinks you're a cowboy! Now that's something.",Monica,joy,positive,950,8,5,11,2023-05-02 00:18:40.494,2023-05-02 00:18:44.705,4.211
9559,That really is something.. that's really cool.,Rachel,joy,positive,950,9,5,11,2023-05-02 00:18:44.873,2023-05-02 00:18:47.835,2.962
9560,Howdy partner!,Joey,joy,positive,950,10,5,11,2023-05-02 00:18:47.835,2023-05-02 00:18:47.977,0.14200000000000002
9561,Maybe I should get another pair!,Ross,joy,positive,950,11,5,11,2023-05-02 00:18:49.628,2023-05-02 00:18:51.712,2.084
9562,"Ooh, y'know, they-they had some with fringe all down the sides.",Ross,joy,positive,950,12,5,11,2023-05-02 00:18:54.383,2023-05-02 00:18:58.261,3.878
9563,I'm gonna go kiss Ben goodnight.,Ross,joy,positive,950,13,5,11,2023-05-02 00:19:00.556,2023-05-02 00:19:02.723,2.1670000000000003
9564,I can't believe he thinks I'm a cowboy.,Ross,joy,positive,950,14,5,11,2023-05-02 00:19:06.270,2023-05-02 00:19:09.188,2.918
9565,I would make a good cowboy.,Ross,joy,positive,950,15,5,11,2023-05-02 00:19:10.274,2023-05-02 00:19:12.567,2.293
9566,"Okay, now that everything's wrapped up here, I think I'm, I'm gonna go do my laundry.",Monica,neutral,neutral,950,16,5,11,2023-05-02 00:19:18.282,2023-05-02 00:19:21.659,3.3770000000000002
9567,"Oh yeah, me too. Y'know if this shirt is dirty.  Yep.",Chandler,neutral,neutral,950,17,5,11,2023-05-02 00:19:21.827,2023-05-02 00:19:24.787,2.96
9568,"No you didn't. You said you would, but you never did!",Ross,anger,negative,951,0,5,10,2023-05-02 00:14:59.648,2023-05-02 00:15:01.484,1.836
9569,Oh yeah!,Chandler,surprise,negative,951,1,5,10,2023-05-02 00:15:01.484,2023-05-02 00:15:02.533,1.0490000000000002
9570,Great nap.,Joey,neutral,neutral,952,0,8,19,2023-05-02 00:18:13.551,2023-05-02 00:18:14.573,1.022
9571,It really was.,Ross,neutral,neutral,952,1,8,19,2023-05-02 00:18:14.573,2023-05-02 00:18:17.159,2.5860000000000003
9574,"Oh-oh-oh-oh, how I do it is, I look a woman up and down and say, ""Hey, how you doin?""",Joey,neutral,neutral,952,4,8,19,2023-05-02 00:18:49.462,2023-05-02 00:18:53.133,3.6710000000000003
9575,"Oh, please!",Phoebe,disgust,negative,952,5,8,19,2023-05-02 00:18:55.218,2023-05-02 00:18:56.803,1.5850000000000002
9576,"Hey, how you doin?",Joey,neutral,neutral,952,6,8,19,2023-05-02 00:18:56.970,2023-05-02 00:18:59.973,3.003
9577,Hey Mikey,Phoebe,neutral,neutral,953,0,9,12,2023-05-02 00:08:13.618,2023-05-02 00:08:16.036,2.418
9578,Hey P,Mike,neutral,neutral,953,1,9,12,2023-05-02 00:08:13.618,2023-05-02 00:08:16.218,2.6
9579,What are you doing?,Phoebe,neutral,neutral,953,2,9,12,2023-05-02 00:08:16.245,2023-05-02 00:08:16.913,0.668
9580,Setting rattraps,Mike,neutral,neutral,953,3,9,12,2023-05-02 00:08:16.913,2023-05-02 00:08:18.727,1.814
9581,To kill Bob??,Phoebe,surprise,negative,953,4,9,12,2023-05-02 00:08:18.873,2023-05-02 00:08:19.625,0.752
9582,"No, no, to test his neck strength.",Mike,neutral,neutral,953,5,9,12,2023-05-02 00:08:19.625,2023-05-02 00:08:23.525,3.9000000000000004
9583,"No, Mike, I don't want to kill him!",Phoebe,anger,negative,953,6,9,12,2023-05-02 00:08:23.669,2023-05-02 00:08:26.992,3.3230000000000004
9585,"Ok, ok, I'll throw away the traps.",Mike,neutral,neutral,953,8,9,12,2023-05-02 00:08:35.181,2023-05-02 00:08:37.267,2.0860000000000003
9586,"I'll find Bob, I'll get him.",Phoebe,neutral,neutral,953,9,9,12,2023-05-02 00:08:37.267,2023-05-02 00:08:38.993,1.7260000000000002
9587,Bob?,Phoebe,fear,negative,953,10,9,12,2023-05-02 00:08:39.101,2023-05-02 00:08:39.663,0.562
9588,Bob!,Phoebe,sadness,negative,953,11,9,12,2023-05-02 00:08:39.663,2023-05-02 00:08:43.283,3.62
9589,Robert!,Phoebe,anger,negative,953,12,9,12,2023-05-02 00:08:43.397,2023-05-02 00:08:45.815,2.418
9590,"Oh wait, I think I hear him.",Phoebe,neutral,neutral,953,13,9,12,2023-05-02 00:08:47.485,2023-05-02 00:08:49.194,1.709
9591,Oh - Oh my god!,Phoebe,surprise,positive,953,14,9,12,2023-05-02 00:08:50.988,2023-05-02 00:08:54.826,3.838
9592,Bob    had babies!,Phoebe,surprise,positive,953,15,9,12,2023-05-02 00:08:54.826,2023-05-02 00:08:56.078,1.252
9593,Bob's a mom!,Phoebe,surprise,positive,953,16,9,12,2023-05-02 00:08:56.078,2023-05-02 00:08:56.224,0.14600000000000002
9594,Better think of a new name for him.,Mike,neutral,neutral,953,17,9,12,2023-05-02 00:08:56.285,2023-05-02 00:08:57.869,1.584
9595,"I don't know, I kinda like Bob for a girl.",Phoebe,neutral,neutral,953,18,9,12,2023-05-02 00:08:58.037,2023-05-02 00:09:00.497,2.46
9596,"I don't know, I mean I'm not sure  ...",Mike,neutral,neutral,953,19,9,12,2023-05-02 00:09:00.665,2023-05-02 00:09:02.415,1.75
9597,"Oh my god, we killed Bob!",Phoebe,sadness,negative,953,20,9,12,2023-05-02 00:09:05.586,2023-05-02 00:09:09.506,3.9200000000000004
9598,"Maybe it wasn't Bob, maybe it was a mouse.",Mike,neutral,neutral,953,21,9,12,2023-05-02 00:09:09.674,2023-05-02 00:09:12.342,2.668
9599,Suzie,Phoebe,neutral,neutral,953,22,9,12,2023-05-02 00:09:12.510,2023-05-02 00:09:14.886,2.3760000000000003
9601,"Joey, Ross is gonna be here any second, would you mind watching Ben for me while I use the ladies' room?",Carol,neutral,neutral,954,1,5,18,2023-05-02 00:15:45.069,2023-05-02 00:15:49.155,4.086
9602,"Oh yeah, no problem.",Joey,neutral,neutral,954,2,5,18,2023-05-02 00:15:49.323,2023-05-02 00:15:50.385,1.062
9603,Thanks.,Carol,neutral,neutral,954,3,5,18,2023-05-02 00:15:50.385,2023-05-02 00:15:50.583,0.198
9605,Joey!,Ross,surprise,negative,954,5,5,18,2023-05-02 00:16:21.355,2023-05-02 00:16:22.939,1.584
9606,What one? You wanted him to invite you to the party and he did it!,Monica,surprise,positive,955,0,5,7,2023-05-02 00:08:46.901,2023-05-02 00:08:49.569,2.668
9607,"Yeah, but he waited until the last minute!",Rachel,anger,negative,955,1,5,7,2023-05-02 00:08:49.779,2023-05-02 00:08:52.864,3.0850000000000004
9609,"I said, ""No!""",Rachel,anger,negative,955,3,5,7,2023-05-02 00:08:57.078,2023-05-02 00:08:58.411,1.3330000000000002
9610,Which puts,Rachel,neutral,neutral,955,4,5,7,2023-05-02 00:08:58.621,2023-05-02 00:09:01.456,2.835
9611,Great. So the ball is in his court?,Monica,anger,negative,955,5,5,7,2023-05-02 00:09:01.707,2023-05-02 00:09:04.084,2.3770000000000002
9612,Ball? There is no ball.,Rachel,anger,negative,955,6,5,7,2023-05-02 00:09:04.293,2023-05-02 00:09:07.462,3.169
9613,"Oh, hey Rach! I thought we said seven?",Danny,surprise,positive,956,0,5,10,2023-05-02 00:17:41.143,2023-05-02 00:17:43.229,2.0860000000000003
9614,"Yeah uh, y'know what uh, let's skip it.",Rachel,neutral,neutral,956,1,5,10,2023-05-02 00:17:43.229,2023-05-02 00:17:46.086,2.857
9615,What?! Why?!,Danny,surprise,negative,956,2,5,10,2023-05-02 00:17:46.190,2023-05-02 00:17:47.857,1.667
9616,"Umm, you-you and your sister seem to have umm, a very special bond, and",Rachel,neutral,neutral,956,3,5,10,2023-05-02 00:17:49.485,2023-05-02 00:17:52.570,3.0850000000000004
9617,Oh great! That,Danny,anger,negative,956,4,5,10,2023-05-02 00:17:52.738,2023-05-02 00:17:56.324,3.5860000000000003
9619,"Do-do you, do you have brothers?",Danny,neutral,neutral,956,5,5,10,2023-05-02 00:18:01.830,2023-05-02 00:18:05.917,4.087000000000001
9621,Are you close with them?,Danny,neutral,neutral,956,7,5,10,2023-05-02 00:18:11.465,2023-05-02 00:18:12.857,1.3920000000000001
9622,"No-no, they're not very nice people.",Rachel,neutral,neutral,956,8,5,10,2023-05-02 00:18:12.857,2023-05-02 00:18:15.221,2.3640000000000003
9623,"Okay, listen, I really like you.",Danny,neutral,neutral,956,9,5,10,2023-05-02 00:18:18.055,2023-05-02 00:18:19.367,1.312
9624,Okay?,Danny,neutral,neutral,956,10,5,10,2023-05-02 00:18:19.367,2023-05-02 00:18:20.827,1.4600000000000002
9625,I think this can go somewhere.,Danny,neutral,neutral,956,11,5,10,2023-05-02 00:18:20.827,2023-05-02 00:18:20.976,0.14900000000000002
9626,"So what if I'm close to my family, are you gonna let that stand in the way of us?",Danny,neutral,neutral,956,12,5,10,2023-05-02 00:18:21.058,2023-05-02 00:18:24.602,3.544
9627,"Well, uh, I-I don't know. See when-when you put it that way y'know it does sort of",Rachel,neutral,neutral,956,13,5,10,2023-05-02 00:18:25.521,2023-05-02 00:18:30.149,4.628
9628,Danny! Hurry up! The bath is getting cold!,Krista,neutral,neutral,956,14,5,10,2023-05-02 00:18:30.317,2023-05-02 00:18:33.820,3.503
9629,What?,Danny,surprise,negative,956,15,5,10,2023-05-02 00:18:37.032,2023-05-02 00:18:37.834,0.802
9630,"Yeah, okay, I'll see you later.",Rachel,neutral,neutral,956,16,5,10,2023-05-02 00:18:37.834,2023-05-02 00:18:39.465,1.631
9631,Its over.,Ross,sadness,negative,957,0,4,1,2023-05-02 00:05:23.906,2023-05-02 00:05:24.906,1.0
9632,"Oh, was it awful?",Rachel,sadness,negative,957,1,4,1,2023-05-02 00:05:25.450,2023-05-02 00:05:30.120,4.67
9633,"Well, it was loong.",Ross,sadness,negative,958,0,1,1,2023-05-02 00:05:25.450,2023-05-02 00:05:30.120,4.67
9634,"I didnt even realise how late it was, until I noticed the 5 oclock shadow on her head.",Ross,neutral,neutral,959,0,4,1,2023-05-02 00:05:30.580,2023-05-02 00:05:35.042,4.462000000000001
9635,"Anyway, she didnt want to stay.",Ross,sadness,negative,959,1,4,1,2023-05-02 00:05:41.382,2023-05-02 00:05:43.093,1.711
9636,I called a cab. she just left.,Ross,neutral,neutral,959,2,4,1,2023-05-02 00:05:43.093,2023-05-02 00:05:45.445,2.3520000000000003
9637,I wrote you a letter.,Rachel,neutral,neutral,959,3,4,1,2023-05-02 00:05:53.102,2023-05-02 00:05:54.644,1.542
9638,Ohh! Thank you! I like mail.,Ross,joy,positive,959,4,4,1,2023-05-02 00:05:58.316,2023-05-02 00:06:00.233,1.917
9639,Its just some things Ive been thinking about.,Rachel,neutral,neutral,959,5,4,1,2023-05-02 00:06:04.447,2023-05-02 00:06:06.823,2.3760000000000003
9642,"Well, Ill be waiting for you, just come up when youre done.",Rachel,neutral,neutral,959,8,4,1,2023-05-02 00:06:36.270,2023-05-02 00:06:39.481,3.2110000000000003
9644,The waiter carried the breadsticks in his pants!,Monica,anger,negative,960,0,4,9,2023-05-02 00:09:13.177,2023-05-02 00:09:16.304,3.1270000000000002
9645,"Well, you said that we except the",Allesandro,neutral,neutral,960,1,4,9,2023-05-02 00:09:17.557,2023-05-02 00:09:21.351,3.794
9646,"All right, that Ill retract.",Monica,neutral,neutral,960,2,4,9,2023-05-02 00:09:24.397,2023-05-02 00:09:26.815,2.418
9647,"But I stand by my review, I know food and that wasnt it.",Monica,disgust,negative,960,3,4,9,2023-05-02 00:09:26.983,2023-05-02 00:09:30.193,3.2100000000000004
9648,Youre marinara sauce tasted like tomato juice!,Monica,disgust,negative,960,4,4,9,2023-05-02 00:09:30.653,2023-05-02 00:09:32.737,2.084
9649,You should serve it with vodka and a piece of celery.,Monica,disgust,negative,960,5,4,9,2023-05-02 00:09:32.905,2023-05-02 00:09:35.865,2.96
9650,"Hey! Im proud of that sauce, its delicious.",Allesandro,anger,negative,960,6,4,9,2023-05-02 00:09:36.033,2023-05-02 00:09:38.368,2.335
9652,Lebanon.,Allesandro,neutral,neutral,960,8,4,9,2023-05-02 00:09:45.918,2023-05-02 00:09:47.752,1.834
9653,"Hand me those tomatoes, Im gonna show you what it should taste like! Come on, hand me them.",Monica,anger,negative,960,9,4,9,2023-05-02 00:09:49.130,2023-05-02 00:09:53.842,4.712000000000001
9654,How long is this gonna take? Cause I got another critic to go yell at.,Allesandro,neutral,neutral,960,10,4,9,2023-05-02 00:09:55.011,2023-05-02 00:09:58.513,3.5020000000000002
9655,"Okay, then what happened?",Phoebe,neutral,neutral,961,0,5,12,2023-05-02 00:05:50.433,2023-05-02 00:05:51.767,1.334
9656,Ohh. Uh-huh. Uh-huh.  You'll get your turn!,Phoebe,anger,negative,961,1,5,12,2023-05-02 00:05:55.188,2023-05-02 00:05:59.900,4.712000000000001
9657,"Hey Pheebs, what's going on?",Ross,neutral,neutral,961,2,5,12,2023-05-02 00:06:00.401,2023-05-02 00:06:02.903,2.5020000000000002
9658,Nothing!   This is not over!,Phoebe,anger,negative,961,3,5,12,2023-05-02 00:06:03.404,2023-05-02 00:06:04.446,1.042
9659,No! No! No!,Ross,anger,negative,961,4,5,12,2023-05-02 00:06:05.615,2023-05-02 00:06:07.137,1.522
9660,What?!,Phoebe,surprise,negative,961,5,5,12,2023-05-02 00:06:07.137,2023-05-02 00:06:07.749,0.612
9662,All right! Everybody ready to go to the movies?,Joey,neutral,neutral,961,7,5,12,2023-05-02 00:06:17.043,2023-05-02 00:06:19.086,2.043
9663,"Uh actually, I think I'm gonna skip it.",Ross,sadness,negative,961,8,5,12,2023-05-02 00:06:19.253,2023-05-02 00:06:22.172,2.919
9664,Really?,Joey,surprise,positive,961,9,5,12,2023-05-02 00:06:22.340,2023-05-02 00:06:24.633,2.293
9667,"That's okay, Joe.",Ross,neutral,neutral,961,12,5,12,2023-05-02 00:06:34.477,2023-05-02 00:06:35.894,1.417
9668,"All right, let's go Pheebs.",Joey,neutral,neutral,961,13,5,12,2023-05-02 00:06:36.062,2023-05-02 00:06:37.687,1.625
9669,Oh God!,Ross,surprise,negative,961,14,5,12,2023-05-02 00:06:40.483,2023-05-02 00:06:42.109,1.6260000000000001
9670,That was amazing.,Chandler,joy,positive,962,0,8,24,2023-05-02 00:21:27.733,2023-05-02 00:21:28.735,1.002
9671,I know.,Monica,neutral,neutral,962,1,8,24,2023-05-02 00:21:28.735,2023-05-02 00:21:30.571,1.836
9673,We may have just started a family.,Monica,joy,positive,962,3,8,24,2023-05-02 00:21:38.535,2023-05-02 00:21:40.120,1.5850000000000002
9674,"Nine months from now we can be here, having our own baby.",Monica,joy,positive,962,4,8,24,2023-05-02 00:21:40.579,2023-05-02 00:21:44.916,4.337000000000001
9675,"And if not, we got to do it on a bucket.",Chandler,neutral,neutral,962,5,8,24,2023-05-02 00:21:45.625,2023-05-02 00:21:48.336,2.7110000000000003
9677,I knew it!,Ross,surprise,negative,963,1,3,19,2023-05-02 00:12:48.726,2023-05-02 00:12:49.310,0.5840000000000001
